Client_Name,Client_ID,Risk_Profile,Risk_Profile_Desc,Investment_Objective,Knowledge_and_Experience,Client_Name_1,Client_ID_1,Ticker,Units,Date_of_Purchase,Unit_Price,Market_Value,Concentration
Francis Low,C167,1,Aggressive,3,Yes,Francis Low,C167,BK,17,2022-03-08,50.72999954,862.4099922,1
Francis Yap,C216,2,Moderate,2,Yes,Francis Yap,C216,MAS,9,2021-09-10,59.02550507,531.2295456,2
Francis Yap,C216,2,Moderate,2,Yes,Francis Yap,C216,SLB,14,2021-10-18,33.91040039,474.7456055,2
Francis Yap,C216,2,Moderate,2,Yes,Francis Yap,C216,BEN,29,2021-12-03,31.30040359,907.7117041,3
Francis Yap,C216,2,Moderate,2,Yes,Francis Yap,C216,SYF,21,2021-09-29,50.05114746,1051.074097,3
Francis Yap,C216,2,Moderate,2,Yes,Francis Yap,C216,OMC,23,2022-02-03,76.95392609,1769.9403,5
Francis Yap,C216,2,Moderate,2,Yes,Francis Yap,C216,BIO,25,2021-10-25,770.4799805,19261.99951,5
Jaimie Fong,C300,2,Moderate,2,Yes,Jaimie Fong,C300,ALL,19,2022-02-28,122.3600006,2324.840011,1
Jaimie Fong,C300,2,Moderate,2,Yes,Jaimie Fong,C300,SBAC,10,2022-01-06,348.4069824,3484.069824,2
Jaimie Fong,C300,2,Moderate,2,Yes,Jaimie Fong,C300,ZTS,27,2022-01-27,187.6600037,5066.8201,2
Jaimie Fong,C300,2,Moderate,2,Yes,Jaimie Fong,C300,ABMD,30,2021-10-15,351.3699951,10541.09985,4
Jane Chacko,C133,3,Conservative,1,No,Jane Chacko,C133,PENN,2,2022-02-09,50.81000137,101.6200027,1
Jane Chacko,C133,3,Conservative,1,No,Jane Chacko,C133,ISRG,19,2022-02-16,291.1400146,5531.660277,1
Jane Chacko,C133,3,Conservative,1,No,Jane Chacko,C133,STX,10,2022-01-12,112.3896637,1123.896637,1
Jane Chacko,C133,3,Conservative,1,No,Jane Chacko,C133,EXPE,5,2021-12-14,158.2599945,791.2999725,1
Jane Chacko,C133,3,Conservative,1,No,Jane Chacko,C133,DE,3,2021-09-27,349.4165649,1048.249695,1
Jane Chacko,C133,3,Conservative,1,No,Jane Chacko,C133,ANSS,2,2021-09-27,355.8599854,711.7199708,1
Jane Chacko,C133,3,Conservative,1,No,Jane Chacko,C133,CPRT,12,2021-11-09,154.3999939,1852.799927,1
Janson Wang,C290,1,Aggressive,3,Yes,Janson Wang,C290,WM,15,2022-01-13,156.790451,2351.856765,0
Janson Wang,C290,1,Aggressive,3,Yes,Janson Wang,C290,RSG,14,2022-01-18,128.1707611,1794.390655,1
Janson Wang,C290,1,Aggressive,3,Yes,Janson Wang,C290,NRG,19,2021-12-29,42.51377106,807.7616501,1
Janson Wang,C290,1,Aggressive,3,Yes,Janson Wang,C290,HAS,16,2021-09-21,91.50936127,1464.14978,1
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,ADM,23,2021-09-29,60.12475204,1382.869297,0
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,LUMN,24,2022-02-22,9.548246384,229.1579132,1
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,MRK,27,2021-11-23,81.29868317,2195.064446,1
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,DHI,21,2021-11-24,100.6010818,2112.622718,1
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,CMA,12,2022-01-10,96.36987305,1156.438477,1
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,DVN,22,2021-10-28,39.08634186,859.8995209,1
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,PSA,17,2021-10-22,322.6902161,5485.733674,3
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,ROK,26,2022-01-27,285.8210449,7431.347167,3
Kate Sharma,C159,2,Moderate,2,Yes,Kate Sharma,C159,SNPS,23,2021-12-09,354.480011,8153.040253,4
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,LUV,8,2021-11-08,51.36999893,410.9599914,1
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,DRE,24,2022-02-18,52.91999817,1270.079956,3
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,PFG,30,2022-03-18,70.02999878,2100.899963,5
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,TYL,14,2021-09-22,467.9100037,6550.740052,5
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,ENPH,19,2021-11-24,255.1000061,4846.900116,5
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,CMA,30,2021-12-22,84.28395081,2528.518524,5
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,GOOG,29,2021-09-15,2904.120117,84219.48339,5
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,ARE,21,2022-03-09,191.1192017,4013.503236,5
Krishnasamy,C295,3,Conservative,1,No,Krishnasamy,C295,CRL,8,2022-01-26,310.8800049,2487.040039,5
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,CLX,13,2022-01-27,165.4700012,2151.110016,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,TROW,9,2021-09-03,214.3413391,1929.072052,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,SBAC,5,2022-01-07,347.1497192,1735.748596,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,D,12,2021-11-16,74.11709595,889.4051514,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,MCHP,22,2021-11-19,82.38608551,1812.493881,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,VFC,13,2022-03-18,57.49000168,747.3700218,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,PXD,14,2022-01-13,203.8312378,2853.637329,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,DUK,25,2021-12-31,103.8616486,2596.541215,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,ROK,12,2022-03-15,261.019989,3132.239868,1
Mahia Mizan,C187,3,Conservative,1,No,Mahia Mizan,C187,PRU,8,2021-10-06,105.7351685,845.881348,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,IP,22,2022-01-21,46.82035065,1030.047714,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,VRTX,14,2021-11-29,190.1100006,2661.540008,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,BAC,19,2021-12-09,44.27353287,841.1971245,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,NTAP,27,2021-09-09,90.51444244,2443.889946,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,NCLH,5,2021-09-20,25.11000061,125.5500031,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,ETSY,8,2021-11-29,281.480011,2251.840088,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,DTE,28,2021-10-08,112.5059509,3150.166625,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,BXP,22,2021-10-01,110.0519028,2421.141862,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,PEAK,4,2022-01-12,35.67664719,142.7065888,1
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,ADBE,10,2021-11-19,688.3699951,6883.699951,2
Olive Stone,C153,2,Moderate,2,Yes,Olive Stone,C153,GOOGL,6,2021-12-27,2958.129883,17748.7793,3
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,ALL,2,2021-11-05,115.5171967,231.0343934,1
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,APD,2,2021-10-21,290.5680542,581.1361084,1
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,LNT,13,2022-03-01,57.27000046,744.510006,1
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,MS,8,2021-09-23,102.12677,817.01416,1
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,RCL,20,2021-12-10,75.5,1510.0,1
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,UAL,8,2021-11-26,42.25999832,338.0799866,1
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,GILD,18,2022-02-28,59.6397934,1073.516281,1
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,RSG,26,2022-01-20,127.9116592,3325.703139,2
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,GPN,23,2021-11-30,118.5760574,2727.24932,2
Raymond Lee,C272,1,Aggressive,3,Yes,Raymond Lee,C272,LLY,24,2021-09-10,237.7324524,5705.578858,3
Razali Azim,C191,1,Aggressive,3,Yes,Razali Azim,C191,HWM,13,2022-03-04,33.84999847,440.0499801,1
Razali Azim,C191,1,Aggressive,3,Yes,Razali Azim,C191,UNP,21,2021-12-02,237.7746429,4993.267501,2
Razali Azim,C191,1,Aggressive,3,Yes,Razali Azim,C191,PPG,25,2022-01-04,170.5847015,4264.617538,2
Razali Azim,C191,1,Aggressive,3,Yes,Razali Azim,C191,PYPL,14,2022-01-04,191.1399994,2675.959992,2
Razali Azim,C191,1,Aggressive,3,Yes,Razali Azim,C191,WST,24,2022-01-06,407.5467224,9781.121338,4
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,MAS,10,2021-09-15,57.9647522,579.647522,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,BBWI,19,2021-11-18,78.08733368,1483.65934,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,BAX,29,2022-03-04,86.01999664,2494.579903,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,NTAP,28,2021-09-30,88.2243042,2470.280518,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,PEG,15,2022-02-03,66.54667664,998.2001496,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,CMS,12,2021-11-12,59.57420349,714.8904419,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,JCI,14,2021-10-28,72.71988678,1018.078415,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,AWK,30,2022-02-14,148.0299988,4440.899964,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,PWR,24,2022-03-15,121.6056519,2918.535646,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,CCL,6,2022-03-11,17.20999908,103.2599945,1
Robert Liew,C143,1,Aggressive,3,Yes,Robert Liew,C143,CPRT,7,2021-12-17,143.1199951,1001.839966,1
Rose Dawson,C200,1,Aggressive,3,Yes,Rose Dawson,C200,MO,18,2022-03-07,51.95625687,935.2126237,1
Rose Dawson,C200,1,Aggressive,3,Yes,Rose Dawson,C200,PH,4,2021-11-12,332.9052734,1331.621094,1
Rose Dawson,C200,1,Aggressive,3,Yes,Rose Dawson,C200,DRI,25,2021-09-17,146.0172577,3650.431443,1
Rose Dawson,C200,1,Aggressive,3,Yes,Rose Dawson,C200,OXY,29,2021-10-15,31.57435417,915.6562709,1
Rose Dawson,C200,1,Aggressive,3,Yes,Rose Dawson,C200,SNPS,23,2022-02-10,311.1499939,7156.44986,2
Rose Dawson,C200,1,Aggressive,3,Yes,Rose Dawson,C200,NVR,9,2021-12-30,5906.029785,53154.26807,5
Rose Dawson,C200,1,Aggressive,3,Yes,Rose Dawson,C200,IDXX,30,2021-09-08,687.7000122,20631.00037,5
Samson yong,C270,1,Aggressive,3,Yes,Samson yong,C270,ODFL,13,2021-10-25,324.2081909,4214.706482,1
Samson yong,C270,1,Aggressive,3,Yes,Samson yong,C270,BK,17,2021-10-04,52.24160767,888.1073304,1
Samson yong,C270,1,Aggressive,3,Yes,Samson yong,C270,UNH,4,2021-10-11,402.4823608,1609.929443,1
Samson yong,C270,1,Aggressive,3,Yes,Samson yong,C270,FTNT,16,2021-12-23,349.019989,5584.319824,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,FDX,2,2022-01-21,244.0800323,488.1600646,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,TMUS,26,2021-12-07,117.1500015,3045.900039,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,STX,6,2021-11-10,97.63069153,585.7841492,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,ARE,24,2021-09-13,196.6461792,4719.508301,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,V,21,2021-09-08,228.3159485,4794.634919,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,BRO,7,2022-01-05,67.34844971,471.439148,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,SLB,14,2022-02-28,39.24000168,549.3600235,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,INCY,29,2022-01-06,72.62999725,2106.26992,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,EFX,23,2021-12-20,275.4623108,6335.633148,1
Sandra Chen,C211,3,Conservative,1,No,Sandra Chen,C211,MPWR,26,2022-01-20,403.5682068,10492.77338,1
Silvia Heng,C210,1,Aggressive,3,Yes,Silvia Heng,C210,RSG,7,2022-02-24,117.0688171,819.4817197,1
Silvia Heng,C210,1,Aggressive,3,Yes,Silvia Heng,C210,FIS,25,2021-12-07,106.008255,2650.206375,1
Silvia Heng,C210,1,Aggressive,3,Yes,Silvia Heng,C210,GL,7,2021-09-22,87.35664368,611.4965058,1
Silvia Heng,C210,1,Aggressive,3,Yes,Silvia Heng,C210,PFE,12,2021-10-12,41.17279816,494.0735779,1
Silvia Heng,C210,1,Aggressive,3,Yes,Silvia Heng,C210,LOW,8,2022-03-14,226.5099945,1812.079956,1
Silvia Heng,C210,1,Aggressive,3,Yes,Silvia Heng,C210,MTCH,15,2022-03-17,95.26000214,1428.900032,1
Silvia Heng,C210,1,Aggressive,3,Yes,Silvia Heng,C210,AJG,11,2021-10-21,162.453186,1786.985046,1
Silvia Heng,C210,1,Aggressive,3,Yes,Silvia Heng,C210,AOS,12,2022-03-01,66.62999725,799.559967,1
Sunil Pawar,C294,1,Aggressive,3,Yes,Sunil Pawar,C294,FTNT,17,2021-09-20,297.0700073,5050.190124,0
Sunil Pawar,C294,1,Aggressive,3,Yes,Sunil Pawar,C294,BWA,8,2022-01-28,42.48794174,339.9035339,1
Sunil Pawar,C294,1,Aggressive,3,Yes,Sunil Pawar,C294,YUM,13,2021-11-11,123.355896,1603.626648,1
Sunil Pawar,C294,1,Aggressive,3,Yes,Sunil Pawar,C294,CPB,12,2021-11-11,40.25214767,483.025772,1
Sunil Pawar,C294,1,Aggressive,3,Yes,Sunil Pawar,C294,AMP,19,2022-01-31,303.2325745,5761.418916,1
Teo Zi Chen,C148,3,Conservative,1,No,Teo Zi Chen,C148,RCL,9,2021-09-14,82.41999817,741.7799835,1
Teo Zi Chen,C148,3,Conservative,1,No,Teo Zi Chen,C148,HST,2,2022-02-25,18.72162056,37.44324112,1
Teo Zi Chen,C148,3,Conservative,1,No,Teo Zi Chen,C148,ADBE,5,2022-02-08,511.3099976,2556.549988,2
William Goh,C141,2,Moderate,2,Yes,William Goh,C141,AMCR,11,2022-01-05,11.96787834,131.6466617,1
William Goh,C141,2,Moderate,2,Yes,William Goh,C141,HAL,22,2021-12-29,22.85790062,502.8738136,1
William Goh,C141,2,Moderate,2,Yes,William Goh,C141,REG,14,2022-02-14,64.55071259,903.7099763,1
William Goh,C141,2,Moderate,2,Yes,William Goh,C141,JPM,10,2021-11-24,164.7440338,1647.440338,2
William Goh,C141,2,Moderate,2,Yes,William Goh,C141,CTLT,21,2022-03-02,102.5500031,2153.550065,2
William Goh,C141,2,Moderate,2,Yes,William Goh,C141,SBAC,13,2022-01-12,337.7702637,4391.013428,3
William Goh,C141,2,Moderate,2,Yes,William Goh,C141,AMZN,17,2021-12-29,3384.02002,57528.34034,5
Abdul Rahman,C127,3,Conservative,1,No,Abdul Rahman,C127,WFC,12,2021-12-01,46.99897766,563.9877319,1
Abdul Rahman,C127,3,Conservative,1,No,Abdul Rahman,C127,APH,3,2022-02-22,74.74468994,224.2340698,1
Abdul Rahman,C127,3,Conservative,1,No,Abdul Rahman,C127,CPB,30,2022-03-22,42.63558197,1279.067459,2
Abdul Rahman,C127,3,Conservative,1,No,Abdul Rahman,C127,L,20,2022-02-28,61.34000015,1226.800003,2
Abdul Rahman,C127,3,Conservative,1,No,Abdul Rahman,C127,EQR,29,2022-03-17,88.68634796,2571.904091,3
Abdul Rahman,C127,3,Conservative,1,No,Abdul Rahman,C127,TECH,24,2021-11-11,506.2477417,12149.9458,5
Andre Rusell,C207,2,Moderate,2,Yes,Andre Rusell,C207,IFF,27,2022-02-17,134.8500519,3640.951401,1
Andre Rusell,C207,2,Moderate,2,Yes,Andre Rusell,C207,NWS,12,2021-09-14,21.31032562,255.7239074,1
Andre Rusell,C207,2,Moderate,2,Yes,Andre Rusell,C207,CBRE,19,2022-02-01,101.5299988,1929.069977,1
Andre Rusell,C207,2,Moderate,2,Yes,Andre Rusell,C207,LYB,11,2022-03-03,98.69000244,1085.590027,1
Andre Rusell,C207,2,Moderate,2,Yes,Andre Rusell,C207,HAS,10,2021-10-25,87.21277618,872.1277618,1
Andre Rusell,C207,2,Moderate,2,Yes,Andre Rusell,C207,SBAC,23,2021-12-13,364.2223206,8377.113374,1
Andre Rusell,C207,2,Moderate,2,Yes,Andre Rusell,C207,ALGN,17,2021-10-05,648.5800171,11025.86029,2
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,SEE,6,2022-01-03,66.36329651,398.1797791,1
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,ATVI,8,2021-09-16,79.27999878,634.2399902,1
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,CLX,8,2021-09-30,163.3436432,1306.749146,1
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,CTAS,12,2021-10-21,422.6386108,5071.66333,1
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,BRO,19,2021-12-10,67.10881042,1275.067398,1
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,TMUS,25,2021-10-08,121.2200012,3030.50003,1
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,KR,14,2022-02-07,44.46725845,622.5416183,1
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,ALLE,30,2022-02-24,111.2909164,3338.727492,1
Bianca Cheng,C269,1,Aggressive,3,Yes,Bianca Cheng,C269,BKNG,9,2022-01-24,2349.620117,21146.58105,3
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,ABBV,15,2021-12-09,122.8749542,1843.124313,1
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,FBHS,11,2022-03-08,81.37000275,895.0700303,1
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,HWM,26,2021-12-20,29.24205399,760.2934037,1
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,FAST,27,2021-10-26,55.7235527,1504.535923,1
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,EXC,11,2022-03-11,43.63000107,479.9300118,1
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,XOM,29,2022-03-11,84.91999817,2462.679947,1
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,CDNS,23,2021-09-29,152.25,3501.75,1
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,ADSK,16,2021-09-23,292.1600037,4674.560059,2
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,JNJ,30,2022-03-02,166.0399933,4981.199799,2
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,MAA,18,2022-01-07,215.3340607,3876.013093,2
Bryant James,C205,3,Conservative,1,No,Bryant James,C205,IDXX,26,2021-11-19,647.2700195,16829.02051,5
Jaehyun Park,C168,2,Moderate,2,Yes,Jaehyun Park,C168,GM,29,2022-03-17,43.65999985,1266.139996,0
Jaehyun Park,C168,2,Moderate,2,Yes,Jaehyun Park,C168,BRO,17,2021-10-21,65.42262268,1112.184586,1
Jake McAdams,C160,3,Conservative,1,No,Jake McAdams,C160,MMM,22,2022-02-07,159.6269531,3511.792968,1
Jake McAdams,C160,3,Conservative,1,No,Jake McAdams,C160,MO,22,2021-12-17,46.54037857,1023.888329,1
Jake McAdams,C160,3,Conservative,1,No,Jake McAdams,C160,C,14,2021-10-05,71.44539642,1000.23555,1
Jake McAdams,C160,3,Conservative,1,No,Jake McAdams,C160,DUK,8,2021-10-18,97.91637421,783.3309937,1
Jake McAdams,C160,3,Conservative,1,No,Jake McAdams,C160,NWL,7,2021-12-27,21.62964821,151.4075375,1
Jake McAdams,C160,3,Conservative,1,No,Jake McAdams,C160,AWK,16,2022-01-04,178.724823,2859.597168,1
Jake McAdams,C160,3,Conservative,1,No,Jake McAdams,C160,VRTX,4,2021-10-05,177.0099945,708.039978,1
Larry Summer,C276,2,Moderate,2,Yes,Larry Summer,C276,ALLE,26,2022-03-03,117.2789078,3049.251603,1
Larry Summer,C276,2,Moderate,2,Yes,Larry Summer,C276,EMN,7,2021-10-11,103.2176056,722.5232392,1
Larry Summer,C276,2,Moderate,2,Yes,Larry Summer,C276,PG,15,2022-01-19,161.1302032,2416.953048,1
Larry Summer,C276,2,Moderate,2,Yes,Larry Summer,C276,EFX,4,2021-09-10,271.9902344,1087.960938,1
Larry Summer,C276,2,Moderate,2,Yes,Larry Summer,C276,TFX,19,2021-10-29,356.2284241,6768.340058,2
Larry Summer,C276,2,Moderate,2,Yes,Larry Summer,C276,MTD,3,2021-11-19,1552.069946,4656.209838,2
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,STT,2,2021-12-29,92.6397934,185.2795868,1
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,MAR,20,2022-02-23,167.9700012,3359.400024,1
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,POOL,2,2022-01-31,475.3781738,950.7563476,1
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,XEL,24,2022-03-10,69.67395782,1672.174988,1
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,KMI,4,2022-03-21,18.06999969,72.27999876,1
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,RSG,28,2022-03-21,131.0807953,3670.262268,1
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,JCI,17,2021-12-09,78.21621704,1329.67569,1
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,RHI,7,2022-03-02,117.4800034,822.3600238,1
Lucinda Grey,C193,3,Conservative,1,No,Lucinda Grey,C193,VLO,16,2021-12-22,70.49267578,1127.882812,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,SNPS,9,2022-03-03,308.8399963,2779.559967,0
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,VZ,29,2021-11-05,50.99712372,1478.916588,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,UDR,13,2021-12-22,58.07437897,754.9669266,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,BLL,27,2021-09-28,89.32373047,2411.740723,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,ABBV,10,2022-01-12,135.8799896,1358.799896,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,KMB,3,2022-03-15,121.0500031,363.1500093,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,TFC,2,2022-01-14,66.916008,133.832016,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,UAA,13,2021-10-08,20.44000053,265.7200069,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,COF,24,2021-10-05,167.4355774,4018.453858,1
Paarivendhan,C172,3,Conservative,1,No,Paarivendhan,C172,MDLZ,4,2022-01-25,66.60824585,266.4329834,1
Peter Parker,C151,3,Conservative,1,No,Peter Parker,C151,CBOE,26,2021-09-22,123.5282135,3211.733551,1
Peter Parker,C151,3,Conservative,1,No,Peter Parker,C151,TMUS,12,2022-01-20,104.0599976,1248.719971,1
Peter Parker,C151,3,Conservative,1,No,Peter Parker,C151,JPM,22,2022-02-10,154.802536,3405.655792,1
Rosalyn Chia,C226,3,Conservative,1,No,Rosalyn Chia,C226,RE,3,2022-03-01,282.4711609,847.4134827,1
Rosalyn Chia,C226,3,Conservative,1,No,Rosalyn Chia,C226,MLM,12,2022-02-15,384.401123,4612.813476,4
Satish Kumar,C134,1,Aggressive,3,Yes,Satish Kumar,C134,FDS,9,2022-03-18,439.1499939,3952.349945,1
Satish Kumar,C134,1,Aggressive,3,Yes,Satish Kumar,C134,APTV,7,2021-12-15,164.4400024,1151.080017,1
Satish Kumar,C134,1,Aggressive,3,Yes,Satish Kumar,C134,BKR,12,2021-12-20,22.91246605,274.9495926,1
Satish Kumar,C134,1,Aggressive,3,Yes,Satish Kumar,C134,PFE,4,2022-01-07,55.2995491,221.1981964,1
Satish Kumar,C134,1,Aggressive,3,Yes,Satish Kumar,C134,AAL,7,2022-01-21,16.29999924,114.0999947,1
Satish Kumar,C134,1,Aggressive,3,Yes,Satish Kumar,C134,EMN,18,2022-02-17,120.9417725,2176.951905,1
Satish Kumar,C134,1,Aggressive,3,Yes,Satish Kumar,C134,CRM,22,2021-12-20,247.2100067,5438.620147,2
Satish Kumar,C134,1,Aggressive,3,Yes,Satish Kumar,C134,ANTM,15,2022-01-26,427.2375488,6408.563232,2
Shameem Seth,C260,1,Aggressive,3,Yes,Shameem Seth,C260,FITB,26,2021-11-11,43.7111969,1136.491119,1
Shameem Seth,C260,1,Aggressive,3,Yes,Shameem Seth,C260,TAP,22,2021-09-09,45.35433197,997.7953033,1
Shameem Seth,C260,1,Aggressive,3,Yes,Shameem Seth,C260,PKG,21,2021-09-02,150.1574402,3153.306244,1
Shameem Seth,C260,1,Aggressive,3,Yes,Shameem Seth,C260,DG,25,2022-01-19,219.4054718,5485.136795,1
Shameem Seth,C260,1,Aggressive,3,Yes,Shameem Seth,C260,J,8,2021-09-03,136.6160431,1092.928345,1
Shameem Seth,C260,1,Aggressive,3,Yes,Shameem Seth,C260,AMCR,3,2021-10-06,11.51461029,34.54383087,1
Shameem Seth,C260,1,Aggressive,3,Yes,Shameem Seth,C260,WAB,14,2021-09-03,89.97060394,1259.588455,1
Shameem Seth,C260,1,Aggressive,3,Yes,Shameem Seth,C260,NOW,28,2022-03-08,518.2000122,14509.60034,2
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,V,7,2022-01-18,215.3596344,1507.517441,0
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,USB,25,2022-02-08,59.09807968,1477.451992,0
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,FCX,14,2022-02-09,43.56000137,609.8400192,1
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,UPS,14,2021-10-19,191.446167,2680.246338,1
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,CCL,16,2021-10-04,25.34000015,405.4400024,1
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,SIVB,5,2021-12-30,679.4500122,3397.250061,2
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,CRL,26,2022-03-11,259.5400085,6748.040221,3
